"","UB","LB","variance","method","type","n","p_mis"
"1",11.37332663218,8.87164372369828,10.0057472943786,"rubin","uncongenial",500,0.1
"2",11.2602570210064,8.78344496367395,9.90627367573861,"rubin","uncongenial",500,0.1
"3",10.9303531288763,8.52610690518909,9.61603889370522,"rubin","uncongenial",500,0.1
"4",9.19054182429993,7.16898541032303,8.08543023218668,"rubin","uncongenial",500,0.1
"5",8.427634913514,6.57388790492915,7.41425863874446,"rubin","uncongenial",500,0.1
"6",6.77620735741358,5.28570922273365,5.96140607100398,"rubin","uncongenial",500,0.1
"7",11.2117554051584,8.74561178876018,9.86360410972347,"rubin","uncongenial",500,0.1
"8",6.75188553140963,5.26673723837102,5.94000880944597,"rubin","uncongenial",500,0.1
"9",11.0679895607187,8.63346875508548,9.73712530932071,"rubin","uncongenial",500,0.1
"10",11.5412493285035,9.00263005540966,10.1534782194405,"rubin","uncongenial",500,0.1
"11",11.3274503100527,8.83585838151738,9.96538734510015,"rubin","uncongenial",500,0.1
"12",18.5720579499263,14.4869383141986,16.3388711670104,"rubin","uncongenial",500,0.1
"13",10.9305298910221,8.52624478664034,9.61619440118509,"rubin","uncongenial",500,0.1
"14",11.0297484548087,8.60363918294662,9.70348248393046,"rubin","uncongenial",500,0.1
"15",8.07363233141098,6.29775191699391,7.10282290031607,"rubin","uncongenial",500,0.1
"16",7.01928337563412,5.47531811212633,6.1752535485535,"rubin","uncongenial",500,0.1
"17",6.77572013395845,5.28532916920599,5.96097743346233,"rubin","uncongenial",500,0.1
"18",10.9707192876464,8.55759410244315,9.65155124615585,"rubin","uncongenial",500,0.1
"19",10.85915883384,8.4705725447378,9.55340531709458,"rubin","uncongenial",500,0.1
"20",11.1652728892719,8.7093535915183,9.82271085811747,"rubin","uncongenial",500,0.1
"21",6.87326565524371,5.36141852631957,6.0467936477718,"rubin","uncongenial",500,0.1
"22",10.9709519655092,8.55777560036088,9.65175594579842,"rubin","uncongenial",500,0.1
"23",10.9402809278161,8.53385098025197,9.62477292998093,"rubin","uncongenial",500,0.1
"24",11.0756447647568,8.63944011641668,9.74386001760525,"rubin","uncongenial",500,0.1
"25",11.2669132211503,8.788637062533,9.9121295047968,"rubin","uncongenial",500,0.1
"26",11.3327365132515,8.83998182867998,9.97003791173422,"rubin","uncongenial",500,0.1
"27",10.992839845896,8.57484901106458,9.67101193017683,"rubin","uncongenial",500,0.1
"28",11.0848542041254,8.64662384265752,9.75196207305703,"rubin","uncongenial",500,0.1
"29",11.0218392188195,8.59746966666588,9.69652428962553,"rubin","uncongenial",500,0.1
"30",10.9536026144045,8.54424242165107,9.6364927577718,"rubin","uncongenial",500,0.1
"31",8.6168960726091,6.7215190799167,7.58076219498532,"rubin","uncongenial",500,0.1
"32",10.9690845304335,8.55631892728668,9.65011305941514,"rubin","uncongenial",500,0.1
"33",11.0142464908601,8.5915470391423,9.6898445450184,"rubin","uncongenial",500,0.1
"34",10.9651809748283,8.55327399982575,9.64667888468353,"rubin","uncongenial",500,0.1
"35",11.3038212361348,8.81742677112757,9.94459953603877,"rubin","uncongenial",500,0.1
"36",11.4024957027575,8.89439675016836,10.0314089462813,"rubin","uncongenial",500,0.1
"37",10.9952269718117,8.57671106350823,9.67311201746395,"rubin","uncongenial",500,0.1
"38",10.94813087225,8.53997424677905,9.63167896221059,"rubin","uncongenial",500,0.1
"39",7.85172187513156,6.12465300140451,6.90759594347921,"rubin","uncongenial",500,0.1
"40",11.4876611357842,8.96082914974873,10.106333709162,"rubin","uncongenial",500,0.1
"41",11.0423651617533,8.61348071239521,9.71458210196289,"rubin","uncongenial",500,0.1
"42",11.1287840166229,8.68089083049058,9.79060956967383,"rubin","uncongenial",500,0.1
"43",10.9678647113042,8.55536742021476,9.64903991675895,"rubin","uncongenial",500,0.1
"44",6.80369007142575,5.30714682451556,5.98558414134897,"rubin","uncongenial",500,0.1
"45",11.1162467627235,8.67111127755358,9.77957985089937,"rubin","uncongenial",500,0.1
"46",11.0731171695922,8.63746849241403,9.74163635171598,"rubin","uncongenial",500,0.1
"47",6.77101019143097,5.28165522811433,5.95683383535554,"rubin","uncongenial",500,0.1
"48",13.1507935226767,10.2581380619985,11.5694836668234,"rubin","uncongenial",500,0.1
"49",6.9492221659446,5.42066760297291,6.11361681007205,"rubin","uncongenial",500,0.1
"50",10.2655814922051,8.00755878739567,9.03120235290084,"rubin","uncongenial",500,0.1
"51",11.0395154533393,8.61125782734293,9.71207505515282,"rubin","uncongenial",500,0.1
"52",22.7725819276428,17.7635128282649,20.0343054743388,"rubin","uncongenial",500,0.1
"53",9.09570039701478,7.09500535327092,8.00199295959764,"rubin","uncongenial",500,0.1
"54",11.1354416999056,8.68608408625646,9.79646670353164,"rubin","uncongenial",500,0.1
"55",11.0035347654137,8.58319147045957,9.68042084504307,"rubin","uncongenial",500,0.1
"56",11.0026448213808,8.58249727898423,9.67963791183559,"rubin","uncongenial",500,0.1
"57",11.0410082633029,8.61242227804166,9.71338836301223,"rubin","uncongenial",500,0.1
"58",8.96075550907899,6.98974301386766,7.88327444468808,"rubin","uncongenial",500,0.1
"59",10.8662724542976,8.47612144949772,9.55966356421512,"rubin","uncongenial",500,0.1
"60",11.1841161384635,8.72405206970597,9.83928831128603,"rubin","uncongenial",500,0.1
"61",10.9589859527601,8.5484416380703,9.64122877959974,"rubin","uncongenial",500,0.1
"62",8.23167186095339,6.42102898848802,7.2418590544919,"rubin","uncongenial",500,0.1
"63",10.9877910181553,8.57091072612949,9.66657019592092,"rubin","uncongenial",500,0.1
"64",11.0717101314788,8.63637094714416,9.74039850211826,"rubin","uncongenial",500,0.1
"65",10.9281755931816,8.5244083413912,9.61412319457951,"rubin","uncongenial",500,0.1
"66",8.65665401215894,6.75253184217013,7.6157394631977,"rubin","uncongenial",500,0.1
"67",6.76002626279588,5.27308733019946,5.94717066311258,"rubin","uncongenial",500,0.1
"68",10.9297378326941,8.52562694987879,9.61549758347039,"rubin","uncongenial",500,0.1
"69",11.2549975022238,8.77934233140934,9.90164658486798,"rubin","uncongenial",500,0.1
"70",11.3920627309958,8.88625862036315,10.0222304814087,"rubin","uncongenial",500,0.1
"71",11.1427203347326,8.69176170873824,9.80287012296042,"rubin","uncongenial",500,0.1
"72",10.9749167786393,8.56086831110935,9.65524401217795,"rubin","uncongenial",500,0.1
"73",11.1482136096875,8.69604668004461,9.80770286212246,"rubin","uncongenial",500,0.1
"74",8.4718687657658,6.60839205577226,7.45317361602438,"rubin","uncongenial",500,0.1
"75",11.3950360885286,8.88857795660904,10.024846309218,"rubin","uncongenial",500,0.1
"76",11.1271087249749,8.67958403687475,9.78913572253872,"rubin","uncongenial",500,0.1
"77",10.9330030061206,8.52817391404087,9.61837013793349,"rubin","uncongenial",500,0.1
"78",6.85217545010475,5.3449673337966,6.02823942262452,"rubin","uncongenial",500,0.1
"79",6.80178732748549,5.30566260913326,5.98391019179597,"rubin","uncongenial",500,0.1
"80",8.93198180203699,6.96729838656183,7.85796061605239,"rubin","uncongenial",500,0.1
"81",11.421045294214,8.90886616373079,10.0477280524258,"rubin","uncongenial",500,0.1
"82",11.5906178942833,9.04113948549221,10.1969104894749,"rubin","uncongenial",500,0.1
"83",6.76517166625059,5.27710094800374,5.9516973603895,"rubin","uncongenial",500,0.1
"84",8.6226216681861,6.72598527047887,7.58579931950534,"rubin","uncongenial",500,0.1
"85",8.05828524486804,6.28578058367965,7.08932121566216,"rubin","uncongenial",500,0.1
"86",9.37626620876611,7.3138577614894,8.24882229129757,"rubin","uncongenial",500,0.1
"87",11.3170771582174,8.82776691361618,9.9562615071403,"rubin","uncongenial",500,0.1
"88",7.89193021257434,6.15601709179345,6.94296945174031,"rubin","uncongenial",500,0.1
"89",11.0547248046962,8.62312172177506,9.7254555665115,"rubin","uncongenial",500,0.1
"90",11.0047067424165,8.58410565878434,9.68145189832271,"rubin","uncongenial",500,0.1
"91",9.10522358309697,7.10243381433319,8.01037103546386,"rubin","uncongenial",500,0.1
"92",8.71968906932398,6.80170167500417,7.67119490495874,"rubin","uncongenial",500,0.1
"93",8.07507059049542,6.2988738158536,7.10408821673651,"rubin","uncongenial",500,0.1
"94",10.7553854141794,8.38962518105147,9.46211007458749,"rubin","uncongenial",500,0.1
"95",11.4712198506867,8.94800429836951,10.0918693972504,"rubin","uncongenial",500,0.1
"96",11.7235527728563,9.14483393824942,10.31386068748,"rubin","uncongenial",500,0.1
"97",8.58401567017349,6.6958710680962,7.55183547826047,"rubin","uncongenial",500,0.1
"98",11.0354279834807,8.60806943950443,9.70847908083486,"rubin","uncongenial",500,0.1
"99",6.91909921315457,5.3971705107235,6.08711597499317,"rubin","uncongenial",500,0.1
"100",11.1408240736741,8.69028255025963,9.80120187675867,"rubin","uncongenial",500,0.1
"101",10.9909014159194,8.5733369591653,9.66930658563512,"rubin","uncongenial",500,0.1
"102",11.0053773168512,8.58462873331368,9.68204183990735,"rubin","uncongenial",500,0.1
"103",11.401902447903,8.89393398796368,10.0308870270269,"rubin","uncongenial",500,0.1
"104",10.9122169196089,8.51195994605196,9.60008346283823,"rubin","uncongenial",500,0.1
"105",11.0156764548262,8.59266246748228,9.69110256376244,"rubin","uncongenial",500,0.1
"106",11.3026894467299,8.81654393071552,9.94360383802165,"rubin","uncongenial",500,0.1
"107",11.0870499966789,8.64833664752592,9.75389383375566,"rubin","uncongenial",500,0.1
"108",10.9455412897248,8.53795427018825,9.62940076259646,"rubin","uncongenial",500,0.1
"109",8.28743981502839,6.46453019405026,7.29092122193375,"rubin","uncongenial",500,0.1
"110",11.1703438752128,8.7133091607242,9.82717208617309,"rubin","uncongenial",500,0.1
"111",8.36328814160876,6.52369488281914,7.35764920865291,"rubin","uncongenial",500,0.1
"112",6.96243846279033,5.84187188550456,6.36516716584929,"rubin","uncongenial",1000,0.1
"113",7.06675760395039,5.92940142865526,6.4605373117587,"rubin","uncongenial",1000,0.1
"114",6.9167701061001,5.80355360227209,6.32341645938682,"rubin","uncongenial",1000,0.1
"115",6.96450687118252,5.84360739482341,6.3670581362692,"rubin","uncongenial",1000,0.1
"116",7.00513126709136,5.87769351531033,6.40419757704894,"rubin","uncongenial",1000,0.1
"117",10.3247005046793,8.66299615097322,9.43899827637027,"rubin","uncongenial",1000,0.1
"118",8.14916566079034,6.83760179978828,7.45009122455367,"rubin","uncongenial",1000,0.1
"119",6.93104519439683,5.8155311928001,6.33646696228197,"rubin","uncongenial",1000,0.1
"120",10.3241585205307,8.66254139622364,9.43850278621622,"rubin","uncongenial",1000,0.1
"121",7.02268655973606,5.89242337914912,6.42024689266244,"rubin","uncongenial",1000,0.1
"122",6.99404314340384,5.86838996478284,6.39406064568446,"rubin","uncongenial",1000,0.1
"123",7.15859168067291,6.00645531053928,6.54449342181759,"rubin","uncongenial",1000,0.1
"124",7.00479232019542,5.87740912007256,6.40388770664009,"rubin","uncongenial",1000,0.1
"125",7.12574261397022,5.97889312234026,6.5144623052882,"rubin","uncongenial",1000,0.1
"126",7.06545873018769,5.92831160155551,6.45934986160441,"rubin","uncongenial",1000,0.1
"127",7.09892545365212,5.95639203802208,6.48994564934211,"rubin","uncongenial",1000,0.1
"128",6.89614496167169,5.7862479625864,6.30456063856941,"rubin","uncongenial",1000,0.1
"129",7.0086098950918,5.88061227706665,6.4073777916891,"rubin","uncongenial",1000,0.1
"130",7.07956023236282,5.94014354370344,6.47224166942633,"rubin","uncongenial",1000,0.1
"131",7.455390455601,6.25548593797979,6.81583137720965,"rubin","uncongenial",1000,0.1
"132",7.03448832623233,5.90232571555932,6.43103624713969,"rubin","uncongenial",1000,0.1
"133",7.08174381125331,5.94197568745571,6.47423793046793,"rubin","uncongenial",1000,0.1
"134",7.34897280377616,6.16619562803459,6.71854274092477,"rubin","uncongenial",1000,0.1
"135",10.0119402216731,8.40057293330876,9.15306806746257,"rubin","uncongenial",1000,0.1
"136",8.23366635509086,6.90850256723893,7.52734304483584,"rubin","uncongenial",1000,0.1
"137",10.4995267379689,8.80968505351244,9.59882707856532,"rubin","uncongenial",1000,0.1
"138",7.35773286754534,6.17354580721705,6.72655132449392,"rubin","uncongenial",1000,0.1
"139",8.67352186303138,7.2775657251045,7.92946564194371,"rubin","uncongenial",1000,0.1
"140",6.86636995613453,5.76126508213901,6.27733987552483,"rubin","uncongenial",1000,0.1
"141",7.07833427153206,5.93911489459606,6.47112087738367,"rubin","uncongenial",1000,0.1
"142",8.23285576422898,6.90782243656461,7.52660199033798,"rubin","uncongenial",1000,0.1
"143",6.9618867249702,5.84140894688373,6.36466275874025,"rubin","uncongenial",1000,0.1
"144",9.84212496136956,8.25808851492595,8.99782037300598,"rubin","uncongenial",1000,0.1
"145",9.86563784433855,8.27781712735072,9.01931620832984,"rubin","uncongenial",1000,0.1
"146",7.04111780066913,5.90788821216665,6.43709701352742,"rubin","uncongenial",1000,0.1
"147",10.8768353343652,9.12626788483318,9.94376833758102,"rubin","uncongenial",1000,0.1
"148",6.97973864324676,5.85638769607333,6.38098325401912,"rubin","uncongenial",1000,0.1
"149",8.12185008636262,6.81468251839879,7.42511891084593,"rubin","uncongenial",1000,0.1
"150",6.95156618854975,5.83274944463029,6.35522756733304,"rubin","uncongenial",1000,0.1
"151",7.09277080703413,5.95122794828039,6.48431897777012,"rubin","uncongenial",1000,0.1
"152",10.4183739741549,8.74159338535769,9.52463598726769,"rubin","uncongenial",1000,0.1
"153",7.11864213786465,5.97293542921931,6.50797094200928,"rubin","uncongenial",1000,0.1
"154",6.98607122582253,5.86170108394882,6.38677259735073,"rubin","uncongenial",1000,0.1
"155",8.35247763955637,7.00819182210405,7.63596212863155,"rubin","uncongenial",1000,0.1
"156",11.5412447621688,9.68374423130198,10.5511815444823,"rubin","uncongenial",1000,0.1
"157",7.24451760811547,6.07855192761465,6.62304821192102,"rubin","uncongenial",1000,0.1
"158",8.4708299588506,7.10749597974426,7.74416161948519,"rubin","uncongenial",1000,0.1
"159",10.5151571899052,8.82279986927881,9.61311667551958,"rubin","uncongenial",1000,0.1
"160",7.58000578951472,6.36004511212315,6.92975661131091,"rubin","uncongenial",1000,0.1
"161",6.98369394644174,5.85970641474595,6.38459925237404,"rubin","uncongenial",1000,0.1
"162",6.9434402659003,5.82593134500567,6.34779872522306,"rubin","uncongenial",1000,0.1
"163",11.0088378383376,9.23702530421921,10.0644470349348,"rubin","uncongenial",1000,0.1
"164",8.20677395843007,6.88593835545795,7.50275760668065,"rubin","uncongenial",1000,0.1
"165",10.4025244139418,8.72829472559914,9.51014607819335,"rubin","uncongenial",1000,0.1
"166",7.6269993998679,6.39947535665426,6.97271888483381,"rubin","uncongenial",1000,0.1
"167",7.03192536075152,5.90017524542362,6.42869314510541,"rubin","uncongenial",1000,0.1
"168",10.1401287590962,8.50813022330397,9.27025997857312,"rubin","uncongenial",1000,0.1
"169",6.9056693913886,5.7942394871774,6.31326801711668,"rubin","uncongenial",1000,0.1
"170",6.99135155537158,5.86613157319532,6.39159995495685,"rubin","uncongenial",1000,0.1
"171",7.11008563491225,5.96575604884805,6.50014845683571,"rubin","uncongenial",1000,0.1
"172",6.9433078961614,5.82582027945582,6.34767771079394,"rubin","uncongenial",1000,0.1
"173",7.00562901217444,5.87811115103129,6.40465262317634,"rubin","uncongenial",1000,0.1
"174",7.09593075817628,5.95387932248435,6.48720785317825,"rubin","uncongenial",1000,0.1
"175",6.98307339642858,5.85918573888004,6.38403193611127,"rubin","uncongenial",1000,0.1
"176",6.87251106659492,5.76641781429399,6.2829541721356,"rubin","uncongenial",1000,0.1
"177",7.00471615654348,5.87734521454588,6.40381807667077,"rubin","uncongenial",1000,0.1
"178",8.24592954559926,6.91879206397783,7.53855424016486,"rubin","uncongenial",1000,0.1
"179",8.71238983475094,7.31017810831601,7.96499933300823,"rubin","uncongenial",1000,0.1
"180",8.09326913237526,6.79070151340291,7.39898976789389,"rubin","uncongenial",1000,0.1
"181",8.22139110257883,6.89820294981025,7.51612082223959,"rubin","uncongenial",1000,0.1
"182",6.93280284744475,5.81700596115604,6.33807383543846,"rubin","uncongenial",1000,0.1
"183",7.10982270926708,5.96553543965449,6.49990808621087,"rubin","uncongenial",1000,0.1
"184",7.02334186847608,5.89297321951398,6.42084598588212,"rubin","uncongenial",1000,0.1
"185",6.96433967716005,5.8434671097689,6.36690528495025,"rubin","uncongenial",1000,0.1
"186",6.95698814184852,5.83729876405478,6.36018439952574,"rubin","uncongenial",1000,0.1
"187",6.96845318187912,5.84691856829131,6.37066591354528,"rubin","uncongenial",1000,0.1
"188",7.19599513805513,6.03783888502538,6.5786882315945,"rubin","uncongenial",1000,0.1
"189",7.03778570743076,5.90509240119997,6.43405076319605,"rubin","uncongenial",1000,0.1
"190",7.24516654913226,6.07909642510666,6.62364148367124,"rubin","uncongenial",1000,0.1
"191",8.03698473399597,6.74347578261308,7.34753371461198,"rubin","uncongenial",1000,0.1
"192",8.21276676591876,6.89096665319739,7.50823632245848,"rubin","uncongenial",1000,0.1
"193",8.24000320530163,6.9138195358968,7.5331362897043,"rubin","uncongenial",1000,0.1
"194",6.85544711980792,5.75210021687127,6.2673540523803,"rubin","uncongenial",1000,0.1
"195",10.0081993900697,8.39743416819237,9.1496481422996,"rubin","uncongenial",1000,0.1
"196",9.88095564308804,8.2906696097591,9.03331997298419,"rubin","uncongenial",1000,0.1
"197",7.03413003170158,5.90202508658327,6.43070868882876,"rubin","uncongenial",1000,0.1
"198",6.98474835114869,5.86059111875394,6.38556320519834,"rubin","uncongenial",1000,0.1
"199",6.97406005104268,5.85162304237857,6.3757917986348,"rubin","uncongenial",1000,0.1
"200",7.62923950194182,6.40135492649121,6.97476682022961,"rubin","uncongenial",1000,0.1
"201",10.2834735914589,8.62840448505681,9.4013080050979,"rubin","uncongenial",1000,0.1
"202",7.67494277546377,6.43970250688137,7.01654944819085,"rubin","uncongenial",1000,0.1
"203",6.88165879940805,5.77409326929768,6.29131716864254,"rubin","uncongenial",1000,0.1
"204",6.99017774940925,5.86514668491415,6.39052684368838,"rubin","uncongenial",1000,0.1
"205",6.9011654291578,5.79046041315469,6.30915042632418,"rubin","uncongenial",1000,0.1
"206",7.29448369936862,6.1204762484227,6.66872797270456,"rubin","uncongenial",1000,0.1
"207",9.84939778469804,8.26419081692229,9.00446929873808,"rubin","uncongenial",1000,0.1
"208",8.21851665924057,6.89579113248303,7.51349296240937,"rubin","uncongenial",1000,0.1
"209",10.2695092149878,8.61668759897718,9.38854155968078,"rubin","uncongenial",1000,0.1
"210",10.1299778236905,8.49961302570499,9.26097983899379,"rubin","uncongenial",1000,0.1
"211",7.15851108606814,6.00638768719751,6.54441974100378,"rubin","uncongenial",1000,0.1
"212",7.10512491699448,5.96159373148027,6.49561329304533,"rubin","uncongenial",1000,0.1
"213",6.90379248355926,5.79266465744806,6.31155211942472,"rubin","uncongenial",1000,0.1
"214",6.94667041335983,5.82864161781178,6.35075177517246,"rubin","uncongenial",1000,0.1
"215",7.00357705279059,5.87638944334241,6.40277669069011,"rubin","uncongenial",1000,0.1
"216",6.90351019535051,5.79242780199015,6.31129404724969,"rubin","uncongenial",1000,0.1
"217",7.32998259675321,6.15026179147715,6.70118160475658,"rubin","uncongenial",1000,0.1
"218",6.97426000353336,5.85179081360413,6.37597459824376,"rubin","uncongenial",1000,0.1
"219",7.01651934321261,5.88724874255985,6.41460872949166,"rubin","uncongenial",1000,0.1
"220",10.8347943449603,9.09099316386353,9.90533382547581,"rubin","uncongenial",1000,0.1
"221",7.08713894010942,5.9465024996856,6.47917023934707,"rubin","uncongenial",1000,0.1
"222",7.03379417311436,5.90174328260774,6.43040164179874,"rubin","uncongenial",1000,0.1
"223",7.76531947606371,7.34651425983171,7.55154388640075,"rubin","uncongenial",10000,0.1
"224",7.95109516694445,7.52227055245976,7.73220525996518,"rubin","uncongenial",10000,0.1
"225",8.43015512308083,7.97549347650285,8.19807692102592,"rubin","uncongenial",10000,0.1
"226",7.94318247964697,7.51478461833385,7.72451040522412,"rubin","uncongenial",10000,0.1
"227",8.27224757536481,7.82610232078715,8.04451649376377,"rubin","uncongenial",10000,0.1
"228",7.89131468444282,7.46571419717888,7.67407050600524,"rubin","uncongenial",10000,0.1
"229",8.11401355445957,7.67640229948679,7.89063858096561,"rubin","uncongenial",10000,0.1
"230",7.99971854310738,7.56827153509071,7.77949005747173,"rubin","uncongenial",10000,0.1
"231",7.78805273987493,7.36802145567554,7.57365131416089,"rubin","uncongenial",10000,0.1
"232",7.67301825475905,7.25919109938676,7.46178367426794,"rubin","uncongenial",10000,0.1
"233",7.74566315367659,7.32791805742716,7.53242869331576,"rubin","uncongenial",10000,0.1
"234",7.73117749551033,7.31421365098136,7.51834181849972,"rubin","uncongenial",10000,0.1
"235",7.8342157662107,7.41169478196921,7.61854349411282,"rubin","uncongenial",10000,0.1
"236",7.81131583818876,7.39002991057777,7.59627399032921,"rubin","uncongenial",10000,0.1
"237",8.51009621904312,8.05112312744558,8.27581727624852,"rubin","uncongenial",10000,0.1
"238",8.06383406028607,7.62892912460542,7.84184050464477,"rubin","uncongenial",10000,0.1
"239",7.8508875383805,7.42746739922722,7.634756300243,"rubin","uncongenial",10000,0.1
"240",8.35621823990979,7.90554421450302,8.12617548544289,"rubin","uncongenial",10000,0.1
"241",7.93296319421489,7.50511648730801,7.71457245190927,"rubin","uncongenial",10000,0.1
"242",7.59588108241217,7.18621414868225,7.38677005196355,"rubin","uncongenial",10000,0.1
"243",7.93300908983975,7.50515990765453,7.71461708404917,"rubin","uncongenial",10000,0.1
"244",8.02321806532974,7.59050366290437,7.80234264890967,"rubin","uncongenial",10000,0.1
"245",8.05040008084462,7.61621967693401,7.82877635633332,"rubin","uncongenial",10000,0.1
"246",8.01297871139934,7.58081654572999,7.79238517957282,"rubin","uncongenial",10000,0.1
"247",7.7335150691525,7.31642515279382,7.52061503983993,"rubin","uncongenial",10000,0.1
"248",7.78259637595989,7.3628593685995,7.56834516137585,"rubin","uncongenial",10000,0.1
"249",8.17173050604421,7.73100641579618,7.9467666120433,"rubin","uncongenial",10000,0.1
"250",6.67164902998961,6.31182849417758,6.48798167286327,"rubin","uncongenial",10000,0.1
"251",6.67628078929252,6.31621044985523,6.49248592201295,"rubin","uncongenial",10000,0.1
"252",8.02604407276175,7.59317725591773,7.80509085768742,"rubin","uncongenial",10000,0.1
"253",8.0834579997872,7.64749469062284,7.86092420632938,"rubin","uncongenial",10000,0.1
"254",6.96425325210414,6.58865175906417,6.77253063848601,"rubin","uncongenial",10000,0.1
"255",6.77391923142574,6.40858298000683,6.58743642379741,"rubin","uncongenial",10000,0.1
"256",8.25475713039027,7.80955518401932,8.02750755250577,"rubin","uncongenial",10000,0.1
"257",7.96727721412229,7.53757985695287,7.74794182300189,"rubin","uncongenial",10000,0.1
"258",7.07742355416336,6.69571847285879,6.88258541540429,"rubin","uncongenial",10000,0.1
"259",7.96962081804626,7.5397970638173,7.75022090861308,"rubin","uncongenial",10000,0.1
"260",7.89179357895923,7.46616726358582,7.67453621678105,"rubin","uncongenial",10000,0.1
"261",7.91898156187005,7.49188892317318,7.70097572732105,"rubin","uncongenial",10000,0.1
"262",7.94123815259563,7.51294515423292,7.72261960458121,"rubin","uncongenial",10000,0.1
"263",8.05481463483071,7.62039614177999,7.83306937972632,"rubin","uncongenial",10000,0.1
"264",6.44974489157877,6.10189226139591,6.27218645092182,"rubin","uncongenial",10000,0.1
"265",8.33930294254454,7.88954120603876,8.10972585825126,"rubin","uncongenial",10000,0.1
"266",7.71188611771224,7.295962710692,7.49958152325101,"rubin","uncongenial",10000,0.1
"267",7.68269719683059,7.26834802926812,7.4711961596206,"rubin","uncongenial",10000,0.1
"268",7.7826714808763,7.36293042289947,7.56841819868928,"rubin","uncongenial",10000,0.1
"269",7.78820457292485,7.36816509994798,7.57379896731843,"rubin","uncongenial",10000,0.1
"270",8.17578589797443,7.73484308919209,7.95071036094275,"rubin","uncongenial",10000,0.1
"271",8.06384174874064,7.62893639840033,7.84184798143982,"rubin","uncongenial",10000,0.1
"272",8.272597595043,7.82643346293332,8.04485687756499,"rubin","uncongenial",10000,0.1
"273",7.64353315651499,7.23129621426706,7.43311028689846,"rubin","uncongenial",10000,0.1
"274",7.79432230432522,7.37395288512657,7.57974828045325,"rubin","uncongenial",10000,0.1
"275",8.04504027611604,7.61114894133971,7.82356410450581,"rubin","uncongenial",10000,0.1
"276",8.03308998224821,7.59984315996396,7.81194279660257,"rubin","uncongenial",10000,0.1
"277",8.06379333010282,7.62889059111393,7.8418008957443,"rubin","uncongenial",10000,0.1
"278",7.6736646251022,7.25980260918462,7.46241225033982,"rubin","uncongenial",10000,0.1
"279",8.19098607373889,7.74922347732032,7.96549208302387,"rubin","uncongenial",10000,0.1
"280",7.76128921824738,7.34270136499721,7.54762457968486,"rubin","uncongenial",10000,0.1
"281",7.73636354178575,7.3191199993978,7.52338509536249,"rubin","uncongenial",10000,0.1
"282",7.76706485254881,7.34816550332221,7.55324121349284,"rubin","uncongenial",10000,0.1
"283",8.30993463578765,7.86175681351742,8.0811660471543,"rubin","uncongenial",10000,0.1
"284",8.00631496571791,7.57451219433487,7.78590488367305,"rubin","uncongenial",10000,0.1
"285",7.86760647038235,7.44328463285674,7.65101496791725,"rubin","uncongenial",10000,0.1
"286",8.66006155540469,8.19300041729267,8.42165413749602,"rubin","uncongenial",10000,0.1
"287",7.84801540115587,7.4247501643289,7.6319632316041,"rubin","uncongenial",10000,0.1
"288",8.06890963640379,7.63373096082616,7.8467763525413,"rubin","uncongenial",10000,0.1
"289",8.0883080748572,7.65208318769277,7.86564076111587,"rubin","uncongenial",10000,0.1
"290",8.11675329602737,7.67899427919324,7.89330289873778,"rubin","uncongenial",10000,0.1
"291",8.35053959406431,7.90017183377754,8.12065317004432,"rubin","uncongenial",10000,0.1
"292",8.0029617792077,7.57133985447312,7.78264400880895,"rubin","uncongenial",10000,0.1
"293",8.31655720661929,7.8680222107366,8.08760630172851,"rubin","uncongenial",10000,0.1
"294",8.02513027060293,7.59231273764374,7.80420221207186,"rubin","uncongenial",10000,0.1
"295",8.14876945186277,7.70928371494856,7.92443766487459,"rubin","uncongenial",10000,0.1
"296",7.81391369906547,7.39248766161232,7.59880033331893,"rubin","uncongenial",10000,0.1
"297",8.02186452465503,7.58922312243226,7.80102637057256,"rubin","uncongenial",10000,0.1
"298",8.24051306502553,7.79607934060521,8.01365561955515,"rubin","uncongenial",10000,0.1
"299",8.00508881358792,7.57335217198995,7.78471248693399,"rubin","uncongenial",10000,0.1
"300",7.9980480340601,7.56669112122945,7.77786553675213,"rubin","uncongenial",10000,0.1
"301",7.7157112527375,7.29958154557645,7.50330135410971,"rubin","uncongenial",10000,0.1
"302",8.10834101330551,7.67103569420979,7.88512220219918,"rubin","uncongenial",10000,0.1
"303",8.33152423877217,7.88218202933484,8.10216129853193,"rubin","uncongenial",10000,0.1
"304",7.99267342000873,7.56160637502022,7.77263888329551,"rubin","uncongenial",10000,0.1
"305",8.4012716016129,7.94816772345529,8.16998854930712,"rubin","uncongenial",10000,0.1
"306",8.03072493828052,7.59760566937683,7.80964286118197,"rubin","uncongenial",10000,0.1
"307",7.71952241492815,7.30318716122,7.50700759679935,"rubin","uncongenial",10000,0.1
"308",7.87544270983251,7.45069824217977,7.65863547938425,"rubin","uncongenial",10000,0.1
"309",6.54684988520581,6.19376011339877,6.36661818978634,"rubin","uncongenial",10000,0.1
"310",6.50142823956463,6.15078818308263,6.32244698066748,"rubin","uncongenial",10000,0.1
"311",8.55602829208347,8.09457795639559,8.32048486094052,"rubin","uncongenial",10000,0.1
"312",7.95585337726827,7.52677213930407,7.73683247899871,"rubin","uncongenial",10000,0.1
"313",8.18014837055671,7.73897028152882,7.95495273670847,"rubin","uncongenial",10000,0.1
